회사명,공고명,"채용 형태(경력, 신입)",학력,직장 위치,키워드,마감 기한,공고 링크
큐티즈(Qtizz)㈜,캐릭터디자인 / 브랜드마케팅,신입·경력,학력무관,서울 마포구,"2D디자인, 라이센싱, 모션그래픽, 애니메이션, 브랜딩",~01/13(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43322160?Oem_Code=C1&logpath=1&stext=&listno=73729
케이케이데이㈜,[외국계 여행 플랫폼 KKday] Senior Accountant - 대리/과장급,경력4년↑,대졸↑,서울 마포구,"재무회계, 부가세신고, 자금관리, 회계감사, 세무조정",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43322154?Oem_Code=C1&logpath=1&stext=&listno=73730
㈜지엘플러스,제품디자이너 채용,경력무관,대졸↑,경기 부천시,"공업디자인, 생활용품, 소비재",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43322146?Oem_Code=C1&logpath=1&stext=&listno=73731
유진글로벌,섬유사업부문 원단 수출 팀원 모집공고,경력무관,학력무관,경기 하남시 외,"원단, 수출입계약, 바이어개발, 영어",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43322141?Oem_Code=C1&logpath=1&stext=&listno=73732
디엠성형외과의원,"디엠성형외과 웹디자이너 채용[포토샵,일러스트]",신입·경력1년↑,초대졸↑,서울 강남구,"성형외과, 피부과",~01/13(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43322140?Oem_Code=C1&logpath=1&stext=&listno=73733
㈜퓨어다,[경력] 여성 의류 쇼핑몰 퓨어다의 제작 MD를 모집합니다 :),경력3년↑,학력무관,서울 중구,"여성캐주얼디자인, 전자상거래, 쇼핑몰, 오픈마켓, 의상디자인",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43322139?Oem_Code=C1&logpath=1&stext=&listno=73734
쿠팡풀필먼트서비스(유),[쿠팡 CFS] 인천 30센터 현장관리자 Team Captain 정규직채용,경력무관,학력무관,인천 서구 외,"물류센터, 물류관리, 재고관리, 물류센터, 상품입출고",~01/13(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43322138?Oem_Code=C1&logpath=1&stext=&listno=73735
㈜씨에스리,"[DB관리팀] DBA 정규직 모집(Oracle,MS-SQL)",경력8년↑,초대졸↑,서울 마포구,"데이터관리, IT컨설팅",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43322129?Oem_Code=C1&logpath=1&stext=&listno=73736
재승 세무회계,포천 세무사무실 경력 직원 모집,경력1년↑,학력무관,경기 포천시,"부가세신고, 부가세신고, 세무조정, 세무회계사무소, 연말정산",~01/13(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43322123?Oem_Code=C1&logpath=1&stext=&listno=73737
㈜파운더스유니온,[정성식 본점] 홀서버 직원 모집,신입·경력,학력무관,경기 하남시 외,"한식당, 일식당, 서빙, 프랜차이즈, 한식",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43322114?Oem_Code=C1&logpath=1&stext=&listno=73738
고벤트 주식회사,㈜고벤트 MICE 등록시스템 운영 및 기획 정규직 채용,경력무관,고졸↑,경기 안양시 외,"BigData, SNS마케팅, 솔루션, SI, CRM",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43322104?Oem_Code=C1&logpath=1&stext=&listno=73739
㈜경남엔지니어링,"냉각탑 생산직(기계조립), 용접공 사원 모집",경력무관,학력무관,부산 강서구,"조립, 기계설비",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43322096?Oem_Code=C1&logpath=1&stext=&listno=73740
㈜닥터투어제주,벨룸리조트  OTA 세일즈 (대리 - 과장급) 채용합니다.,신입·경력,대졸↑,서울 마포구,"거래처관리, 영업전략, 호텔리어, 호텔, 매출관리",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43320227?Oem_Code=C1&logpath=1&stext=&listno=74141
엘스타약품㈜,[의약품도매] 배송/검수직원 채용,신입·경력,학력무관,광주 동구 외,"배송, 운송, 입하, 출하, 하역",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43314920?Oem_Code=C1&logpath=1&stext=&listno=74142
㈜신동와인,주류(와인) 유통영업 신입사원 채용,신입,초대졸↑,서울 용산구 외,"영업기획, 납품, 영업전략, 상품입출고, 식품영업",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43320217?Oem_Code=C1&logpath=1&stext=&listno=74143
㈜산하에이치엠서울,밀리토피아호텔 조리팀 신입경력직 채용,경력무관,학력무관,경기 성남시,"양식, 프론트, 호텔리어, 호텔, 리조트",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43320209?Oem_Code=C1&logpath=1&stext=&listno=74144
(학)일송학원 한국컨벤션전시산업연구원,한국컨벤션전시산업연구원 전시회 기획 및 운영 담당자 공개 채용,신입,대졸↑,서울 강남구,"경영기획, 전략기획, 경영컨설팅, 경영기획",~12/07(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43320208?Oem_Code=C1&logpath=1&stext=&listno=74145
르노삼성자동차 지정정비코너 원동점,자동차정비기사(르노코리아원동점),신입·경력1년↑,고졸↑,경기 오산시,"자동차정비, A·S센터, 자동제어",~01/13(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43320201?Oem_Code=C1&logpath=1&stext=&listno=74146
청운축산유통,축산물 육가공 포장/진공 직원 모집(초보자가능/화-토주5일),신입·경력,고졸↑,서울 동대문구,"식품가공, 생산관리",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43320198?Oem_Code=C1&logpath=1&stext=&listno=74147
이지이앤에프,자동차 부품 회로판 제작 공무/설비 사원 모집,경력무관,학력무관,광주 광산구,"전자회로, 자동제어, 설비, 전기회로",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43320197?Oem_Code=C1&logpath=1&stext=&listno=74148
삼육오,영상 편집 담당자 모집,경력무관,학력무관,경기 파주시 외,"교수설계, 기업교육, e러닝, 영상제작, 교재제작",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43320196?Oem_Code=C1&logpath=1&stext=&listno=74149
㈜유통몬스터,빵 좋아하는 온라인 MD를 찾습니다.,경력1년↑,고졸↑,인천 부평구,제과제빵점,~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43320063?Oem_Code=C1&logpath=1&stext=&listno=74150
아이풀동탄점,[스포츠 산업 선도기업] (주)아이풀 동탄점 수영지도자를 모십니다. - 화성동탄,경력무관,학력무관,경기 화성시,"수영장, 수영",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43320052?Oem_Code=C1&logpath=1&stext=&listno=74151
관악영재사관보습어학원,관악구)  신림역 중등부 / 중고등부  수학 선생님 구합니다.,경력3년↑,대졸↑,서울 관악구,입시학원,~01/13(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43320102?Oem_Code=C1&logpath=1&stext=&listno=74152
비욘드잉글리쉬영어학원,아이들을 사랑하는 영어학원 데스크 선생님 모십니다.,경력무관,초대졸↑,경기 남양주시 외,학생관리,~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43320113?Oem_Code=C1&logpath=1&stext=&listno=74153
공간,중개 플랫폼 앱 UI/UX/Design/Frnt-end (인턴쉽),경력무관,대졸↑,전국,"인터페이스, UI·UX기획, 스마트폰, 모바일디자인, 인터페이스",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43320115?Oem_Code=C1&logpath=1&stext=&listno=74154
경희한의원,상계동 경희한의원에서 탕전 직원분 모집합니다.,경력무관,학력무관,서울 노원구,"한의과, 약무보조",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43320085?Oem_Code=C1&logpath=1&stext=&listno=74155
㈜스테이지온,주식회사 스테이지온에서 함께할 인재를 기다립니다.,경력2년↑,학력무관,경기 고양시,"공연예술, 공연기획, 문화기획, 문화기획, 공연콘서트홀",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43320116?Oem_Code=C1&logpath=1&stext=&listno=74156
2CUBE,dwscompany -  의류 패션디자이너 모집합니다.,경력무관,학력무관,서울 성동구,"남성캐주얼디자인, 의류, 의상디자인",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43320069?Oem_Code=C1&logpath=1&stext=&listno=74157
솔솥 역삼점,솔솥 역삼점에서 같이 일할 알바 및 직원 구합니다,경력무관,학력무관,서울 강남구,"한식당, 한식, 한식",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43320043?Oem_Code=C1&logpath=1&stext=&listno=74158
도로시파스타연정 구로구청점,배달파스타/주10-22야22-10/주6일/직원320/인센10-20/식사지원/휴게1시간/주말알바만원,경력무관,학력무관,서울 구로구,"양식, 프랜차이즈",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43320054?Oem_Code=C1&logpath=1&stext=&listno=74159
휴고성형외과의원,[휴고성형외과 마케터 팀원 모집공고] 병원 마케팅 및 홍보 채널 관리를 맡아주실 분 모십니다,경력1년↑,고졸↑,서울 강남구,"성형외과, SNS마케팅",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43320093?Oem_Code=C1&logpath=1&stext=&listno=74160
㈜청담에듀노은,정규직 영어강사 모집합니다.,경력,대졸↑,대전 유성구,"어학원, 영어학원, 학원강사, 영어",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43318462?Oem_Code=C1&logpath=1&stext=&listno=74561
㈜선우시스템,삼성시스템에어컨 CAD 설계직원 구합니다,경력무관,학력무관,인천 계양구 외,"건축설계, 에어컨설계, 공조냉동, 캐드원, 난방설비",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43318461?Oem_Code=C1&logpath=1&stext=&listno=74562
네모인부동산중개법인,[직방 자회사/네모] 네모인부동산중개법인 중개팀 매니저 채용,경력무관,학력무관,서울 강남구,"상가, 공인중개사, 부동산중개, 부동산컨설팅, 전략기획",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43318453?Oem_Code=C1&logpath=1&stext=&listno=74563
스프링앤플라워,종합광고대행사 (주)스프링앤플라워 AE 채용,신입·경력,학력무관,서울 강남구,"ATL, 디지털, 캠페인 플래너, 브랜딩, 캠페인",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43318450?Oem_Code=C1&logpath=1&stext=&listno=74564
㈜픽스,(주)픽스 현장관리자 모집합니다.,신입·경력,학력무관,전남 광양시 외,"시공관리, 실내건축",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43318442?Oem_Code=C1&logpath=1&stext=&listno=74565
에이치오케이코리아,"[연봉4,000만 이상]후퍼옵틱/마케팅.영업 정규직 채용",경력3년↑,학력무관,서울 강남구 외,"거래처관리, 판매, 시장조사, 프로모션, 점포개발",~12/17(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43318440?Oem_Code=C1&logpath=1&stext=&listno=74566
㈜디에스티,생산기술 및 기술자료관리 업무 채용(기술팀),경력무관,초대졸↑,경기 군포시,"기구설계, 전장, 전기제어, 생산관리, PCB",~01/12(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43318439?Oem_Code=C1&logpath=1&stext=&listno=74567
신소애여성의원,"외국인 간호조무사  코디네이터 (중국어, 영어, AN) 여성모집",경력,학력무관,서울 강남구,"피부과, 고객응대, 컨시어지, 산부인과, 고객안내",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43318428?Oem_Code=C1&logpath=1&stext=&listno=74568
㈜프리즘,(주)프리즘 품질보증팀,경력3년↑,초대졸↑,인천 부평구,"품질보증, Hardware, ISO",~01/12(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43318427?Oem_Code=C1&logpath=1&stext=&listno=74569
그린팩,[정규직] 지게차 인원 모집(경력무관),경력무관,학력무관,경기 화성시,"제지, 지게차운전",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43318426?Oem_Code=C1&logpath=1&stext=&listno=74570
에이치오케이코리아,"[연봉4,000만 이상]후퍼옵틱/가맹점.대리점 영업.관리 정규직 채용",경력무관,학력무관,서울 강남구 외,"거래처관리, 점포개발, 가맹점관리, 대리점관리, 유통",~12/17(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43318425?Oem_Code=C1&logpath=1&stext=&listno=74571
커피단월,(충주)로스터리카페 [커피단월]에서 함께 하실 정규직 사원(바리스타) 모집,신입·경력,학력무관,충북 충주시,"카페, 제과제빵점",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43318419?Oem_Code=C1&logpath=1&stext=&listno=74572
케이원텍㈜,품질관리자 (대리급),경력,학력무관,인천 부평구,"품질보증, 전자",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43318417?Oem_Code=C1&logpath=1&stext=&listno=74573
그린팩,[(주)그린팩] 영업/수출관리 인원 모집(경력무관),경력무관,학력무관,경기 화성시,제지,~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43318412?Oem_Code=C1&logpath=1&stext=&listno=74574
㈜프리즘,(주)프리즘 물류관리 정규직 채용,경력4년↑,초대졸↑,인천 부평구,"창고관리, Hardware, 재고관리",~01/12(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43318410?Oem_Code=C1&logpath=1&stext=&listno=74575
제이아이컴퍼니,"대출관련 신규 및 경력TM직원을 채용합니다. 기본급 200만, 인센포함 500이상가능.",경력무관,학력무관,서울 영등포구,콜센터,~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43318406?Oem_Code=C1&logpath=1&stext=&listno=74576
이아이이(EiE)고려대학교영어교육프로그램 새솔어학원,[경기화성 새솔동] EiE 고려대학교어학원 강사 모집(전임/파트),경력무관,초대졸↑,경기 화성시 외,"학원강사, 어학원, 영어학원, 영어, 영어",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43318405?Oem_Code=C1&logpath=1&stext=&listno=74577
엘덱스,해외 배송대행 사이트 관리,경력무관,학력무관,대구 수성구 외,"B2B, 사이트관리, B2C, 전자상거래, 쇼핑몰",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43318379?Oem_Code=C1&logpath=1&stext=&listno=74578
㈜엠베이스,(주)엠베이스 의료기기 품질관리/RA 경력직 채용,경력1년↑,초대졸↑,경기 성남시,"전산입력, 컴플라이언스, 품질보증, 특허담당, 문서관리",~01/12(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43318374?Oem_Code=C1&logpath=1&stext=&listno=74579
㈜엠비파트너스,연구관리 시험.검사 및 관련 거래선 관리 채용,경력2년↑,대졸↑,경기 성남시,"바이오, 거래선개발관리, 생명공학, 고객관리",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43318244?Oem_Code=C1&logpath=1&stext=&listno=74580
세무법인 더클파트너스,[세무법인 더클파트너스] 세무기장 영업전문가 인재채용,경력무관,학력무관,서울 영등포구,"거래처관리, 영업전략, 가맹점관리, 세무회계사무소, 세무법인",~01/12(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43317049?Oem_Code=C1&logpath=1&stext=&listno=74981
㈜가온,기계 설계하실 분 모집합니다.,경력3년↑,초대졸↑,대전 대덕구 외,"기구설계, 3D설계, 금형설계, 전기설계, 기계설계",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43317048?Oem_Code=C1&logpath=1&stext=&listno=74982
지티타이어 경기총판,지티타이어 경기총판 상용차 타이어교환 팀장급 모집,경력3년↑,학력무관,경기 평택시,"경정비, 타이어판매, 자동차정비",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43317044?Oem_Code=C1&logpath=1&stext=&listno=74983
스마트서비스,"컴퓨터,프린터,복사기 유지보수 및 거래처관리를 담당할 직원분을 모십니다.",경력무관,학력무관,부산 부산진구,"렌탈, 임대, A·S수리, 설치, 대여",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43317041?Oem_Code=C1&logpath=1&stext=&listno=74984
폴라리스,쇼핑몰 상세페이지 만드실분 구합니다,경력무관,학력무관,인천 연수구,"전자상거래, 모바일디자인, 쇼핑몰, 오픈마켓",~01/12(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43317038?Oem_Code=C1&logpath=1&stext=&listno=74985
와이에스(YS)뷰티아카데미학원,미용학원 행정직원채용,경력무관,학력무관,경북 영주시,"행정, 학원강사, 문서작성, 문서관리, 전산입력",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43317034?Oem_Code=C1&logpath=1&stext=&listno=74986
㈜메카넷,"CCTV 시공, 구축, 유지관리 인재를 모집합니다.",경력1년↑,고졸↑,서울 금천구 외,"CCTV, 네트웍구축, 광통신, 정보통신, 통신",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43317033?Oem_Code=C1&logpath=1&stext=&listno=74987
뉴바이오㈜,세무/회계 더존프로그램  유 경험자,경력,고졸↑,광주 북구,"결산, 소비재, 법인결산",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43317032?Oem_Code=C1&logpath=1&stext=&listno=74988
㈜체스넛,기계설비 성능점검 경력직원 채용,경력1년↑,고졸↑,서울 성동구,"공조냉동, 시설점검, 시설관리",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43317025?Oem_Code=C1&logpath=1&stext=&listno=74989
